id,im_path,label_path,unlabelled,asphalt,dirt,mud,water,gravel,other-terrain,tree-trunk,tree-foliage,bush,fence,structure,pole,vehicle,rock,log,other-object,sky,grass
1623372215-630330490,./sample/images\1623372215-630330490.png,./sample/labels\1623372215-630330490.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372217-774205964,./sample/images\1623372217-774205964.png,./sample/labels\1623372217-774205964.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372222-129254738,./sample/images\1623372222-129254738.png,./sample/labels\1623372222-129254738.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372227-154322719,./sample/images\1623372227-154322719.png,./sample/labels\1623372227-154322719.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372237-405520214,./sample/images\1623372237-405520214.png,./sample/labels\1623372237-405520214.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372245-981808804,./sample/images\1623372245-981808804.png,./sample/labels\1623372245-981808804.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1623372252-748443677,./sample/images\1623372252-748443677.png,./sample/labels\1623372252-748443677.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372255-361805041,./sample/images\1623372255-361805041.png,./sample/labels\1623372255-361805041.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372256-768562788,./sample/images\1623372256-768562788.png,./sample/labels\1623372256-768562788.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372260-453558818,./sample/images\1623372260-453558818.png,./sample/labels\1623372260-453558818.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372264-607642542,./sample/images\1623372264-607642542.png,./sample/labels\1623372264-607642542.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372272-245586327,./sample/images\1623372272-245586327.png,./sample/labels\1623372272-245586327.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623372273-854361655,./sample/images\1623372273-854361655.png,./sample/labels\1623372273-854361655.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372280-017924122,./sample/images\1623372280-017924122.png,./sample/labels\1623372280-017924122.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623372290-469664118,./sample/images\1623372290-469664118.png,./sample/labels\1623372290-469664118.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372308-363109963,./sample/images\1623372308-363109963.png,./sample/labels\1623372308-363109963.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372312-847956617,./sample/images\1623372312-847956617.png,./sample/labels\1623372312-847956617.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372318-274832931,./sample/images\1623372318-274832931.png,./sample/labels\1623372318-274832931.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372326-717018020,./sample/images\1623372326-717018020.png,./sample/labels\1623372326-717018020.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372333-349996614,./sample/images\1623372333-349996614.png,./sample/labels\1623372333-349996614.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372337-103195380,./sample/images\1623372337-103195380.png,./sample/labels\1623372337-103195380.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372341-189100786,./sample/images\1623372341-189100786.png,./sample/labels\1623372341-189100786.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1623372348-827100350,./sample/images\1623372348-827100350.png,./sample/labels\1623372348-827100350.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1623372358-207256498,./sample/images\1623372358-207256498.png,./sample/labels\1623372358-207256498.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372367-659358159,./sample/images\1623372367-659358159.png,./sample/labels\1623372367-659358159.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372374-757034343,./sample/images\1623372374-757034343.png,./sample/labels\1623372374-757034343.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372381-389358600,./sample/images\1623372381-389358600.png,./sample/labels\1623372381-389358600.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372386-615881991,./sample/images\1623372386-615881991.png,./sample/labels\1623372386-615881991.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372399-144373627,./sample/images\1623372399-144373627.png,./sample/labels\1623372399-144373627.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372403-298466120,./sample/images\1623372403-298466120.png,./sample/labels\1623372403-298466120.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623372410-802844510,./sample/images\1623372410-802844510.png,./sample/labels\1623372410-802844510.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372417-103177458,./sample/images\1623372417-103177458.png,./sample/labels\1623372417-103177458.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372426-949612618,./sample/images\1623372426-949612618.png,./sample/labels\1623372426-949612618.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372434-253787405,./sample/images\1623372434-253787405.png,./sample/labels\1623372434-253787405.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372442-493836283,./sample/images\1623372442-493836283.png,./sample/labels\1623372442-493836283.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623372451-740723564,./sample/images\1623372451-740723564.png,./sample/labels\1623372451-740723564.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623372455-223763072,./sample/images\1623372455-223763072.png,./sample/labels\1623372455-223763072.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372514-854162748,./sample/images\1623372514-854162748.png,./sample/labels\1623372514-854162748.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623372521-420180813,./sample/images\1623372521-420180813.png,./sample/labels\1623372521-420180813.png,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1
1623377799-999188899,./sample/images\1623377799-999188899.png,./sample/labels\1623377799-999188899.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623377812-526645347,./sample/images\1623377812-526645347.png,./sample/labels\1623377812-526645347.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377824-185479577,./sample/images\1623377824-185479577.png,./sample/labels\1623377824-185479577.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623377839-862852071,./sample/images\1623377839-862852071.png,./sample/labels\1623377839-862852071.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377852-593036825,./sample/images\1623377852-593036825.png,./sample/labels\1623377852-593036825.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377865-055096469,./sample/images\1623377865-055096469.png,./sample/labels\1623377865-055096469.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377877-522327025,./sample/images\1623377877-522327025.png,./sample/labels\1623377877-522327025.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623377889-845208934,./sample/images\1623377889-845208934.png,./sample/labels\1623377889-845208934.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377899-024354591,./sample/images\1623377899-024354591.png,./sample/labels\1623377899-024354591.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623377905-860742547,./sample/images\1623377905-860742547.png,./sample/labels\1623377905-860742547.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623377913-228868211,./sample/images\1623377913-228868211.png,./sample/labels\1623377913-228868211.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377921-000895815,./sample/images\1623377921-000895815.png,./sample/labels\1623377921-000895815.png,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
1623377933-730497020,./sample/images\1623377933-730497020.png,./sample/labels\1623377933-730497020.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377940-631594323,./sample/images\1623377940-631594323.png,./sample/labels\1623377940-631594323.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377950-815682737,./sample/images\1623377950-815682737.png,./sample/labels\1623377950-815682737.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1623377967-230808446,./sample/images\1623377967-230808446.png,./sample/labels\1623377967-230808446.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623377975-271355579,./sample/images\1623377975-271355579.png,./sample/labels\1623377975-271355579.png,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1623377985-119926108,./sample/images\1623377985-119926108.png,./sample/labels\1623377985-119926108.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623377991-484956210,./sample/images\1623377991-484956210.png,./sample/labels\1623377991-484956210.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378003-815858836,./sample/images\1623378003-815858836.png,./sample/labels\1623378003-815858836.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378019-764770784,./sample/images\1623378019-764770784.png,./sample/labels\1623378019-764770784.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378029-675218456,./sample/images\1623378029-675218456.png,./sample/labels\1623378029-675218456.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378044-951406520,./sample/images\1623378044-951406520.png,./sample/labels\1623378044-951406520.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378060-361578239,./sample/images\1623378060-361578239.png,./sample/labels\1623378060-361578239.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378072-823541174,./sample/images\1623378072-823541174.png,./sample/labels\1623378072-823541174.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378084-950581135,./sample/images\1623378084-950581135.png,./sample/labels\1623378084-950581135.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378104-782743181,./sample/images\1623378104-782743181.png,./sample/labels\1623378104-782743181.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378116-976852316,./sample/images\1623378116-976852316.png,./sample/labels\1623378116-976852316.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378123-274781529,./sample/images\1623378123-274781529.png,./sample/labels\1623378123-274781529.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
1623378131-180935611,./sample/images\1623378131-180935611.png,./sample/labels\1623378131-180935611.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378141-901049913,./sample/images\1623378141-901049913.png,./sample/labels\1623378141-901049913.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378156-038256650,./sample/images\1623378156-038256650.png,./sample/labels\1623378156-038256650.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378172-989205484,./sample/images\1623378172-989205484.png,./sample/labels\1623378172-989205484.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378196-172487709,./sample/images\1623378196-172487709.png,./sample/labels\1623378196-172487709.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378210-308543285,./sample/images\1623378210-308543285.png,./sample/labels\1623378210-308543285.png,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378222-167588095,./sample/images\1623378222-167588095.png,./sample/labels\1623378222-167588095.png,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378237-912672804,./sample/images\1623378237-912672804.png,./sample/labels\1623378237-912672804.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378258-816972101,./sample/images\1623378258-816972101.png,./sample/labels\1623378258-816972101.png,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378270-944032670,./sample/images\1623378270-944032670.png,./sample/labels\1623378270-944032670.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378275-166286200,./sample/images\1623378275-166286200.png,./sample/labels\1623378275-166286200.png,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1623378275-432854401,./sample/images\1623378275-432854401.png,./sample/labels\1623378275-432854401.png,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1623378276-504961666,./sample/images\1623378276-504961666.png,./sample/labels\1623378276-504961666.png,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1623378299-486220037,./sample/images\1623378299-486220037.png,./sample/labels\1623378299-486220037.png,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
1623378313-826275117,./sample/images\1623378313-826275117.png,./sample/labels\1623378313-826275117.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378324-879463694,./sample/images\1623378324-879463694.png,./sample/labels\1623378324-879463694.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378328-095451649,./sample/images\1623378328-095451649.png,./sample/labels\1623378328-095451649.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378333-725845490,./sample/images\1623378333-725845490.png,./sample/labels\1623378333-725845490.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378338-949793457,./sample/images\1623378338-949793457.png,./sample/labels\1623378338-949793457.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378348-262503324,./sample/images\1623378348-262503324.png,./sample/labels\1623378348-262503324.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378359-116562622,./sample/images\1623378359-116562622.png,./sample/labels\1623378359-116562622.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378373-856953194,./sample/images\1623378373-856953194.png,./sample/labels\1623378373-856953194.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378384-375713531,./sample/images\1623378384-375713531.png,./sample/labels\1623378384-375713531.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378404-006971170,./sample/images\1623378404-006971170.png,./sample/labels\1623378404-006971170.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378422-633340839,./sample/images\1623378422-633340839.png,./sample/labels\1623378422-633340839.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378434-425091598,./sample/images\1623378434-425091598.png,./sample/labels\1623378434-425091598.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378442-867568574,./sample/images\1623378442-867568574.png,./sample/labels\1623378442-867568574.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378457-343599344,./sample/images\1623378457-343599344.png,./sample/labels\1623378457-343599344.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378471-949163819,./sample/images\1623378471-949163819.png,./sample/labels\1623378471-949163819.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378472-213350846,./sample/images\1623378472-213350846.png,./sample/labels\1623378472-213350846.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378474-631572153,./sample/images\1623378474-631572153.png,./sample/labels\1623378474-631572153.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378482-062501052,./sample/images\1623378482-062501052.png,./sample/labels\1623378482-062501052.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378492-849573611,./sample/images\1623378492-849573611.png,./sample/labels\1623378492-849573611.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378504-909562222,./sample/images\1623378504-909562222.png,./sample/labels\1623378504-909562222.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378516-031706595,./sample/images\1623378516-031706595.png,./sample/labels\1623378516-031706595.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378522-666833424,./sample/images\1623378522-666833424.png,./sample/labels\1623378522-666833424.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1623378542-899003905,./sample/images\1623378542-899003905.png,./sample/labels\1623378542-899003905.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378556-633945839,./sample/images\1623378556-633945839.png,./sample/labels\1623378556-633945839.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378566-818036653,./sample/images\1623378566-818036653.png,./sample/labels\1623378566-818036653.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378575-260711495,./sample/images\1623378575-260711495.png,./sample/labels\1623378575-260711495.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378577-270226688,./sample/images\1623378577-270226688.png,./sample/labels\1623378577-270226688.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378581-424195238,./sample/images\1623378581-424195238.png,./sample/labels\1623378581-424195238.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378593-283226352,./sample/images\1623378593-283226352.png,./sample/labels\1623378593-283226352.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378599-447309613,./sample/images\1623378599-447309613.png,./sample/labels\1623378599-447309613.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378602-597038513,./sample/images\1623378602-597038513.png,./sample/labels\1623378602-597038513.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378607-956609416,./sample/images\1623378607-956609416.png,./sample/labels\1623378607-956609416.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378612-378308304,./sample/images\1623378612-378308304.png,./sample/labels\1623378612-378308304.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378628-391459848,./sample/images\1623378628-391459848.png,./sample/labels\1623378628-391459848.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378631-205564266,./sample/images\1623378631-205564266.png,./sample/labels\1623378631-205564266.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378638-843478193,./sample/images\1623378638-843478193.png,./sample/labels\1623378638-843478193.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1623378641-523569452,./sample/images\1623378641-523569452.png,./sample/labels\1623378641-523569452.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378650-568554069,./sample/images\1623378650-568554069.png,./sample/labels\1623378650-568554069.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1623378660-819709899,./sample/images\1623378660-819709899.png,./sample/labels\1623378660-819709899.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378667-921848607,./sample/images\1623378667-921848607.png,./sample/labels\1623378667-921848607.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378674-755743672,./sample/images\1623378674-755743672.png,./sample/labels\1623378674-755743672.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1623378682-728723941,./sample/images\1623378682-728723941.png,./sample/labels\1623378682-728723941.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378699-345014325,./sample/images\1623378699-345014325.png,./sample/labels\1623378699-345014325.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378717-641148163,./sample/images\1623378717-641148163.png,./sample/labels\1623378717-641148163.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378735-391200512,./sample/images\1623378735-391200512.png,./sample/labels\1623378735-391200512.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1623378749-327782728,./sample/images\1623378749-327782728.png,./sample/labels\1623378749-327782728.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378764-469276542,./sample/images\1623378764-469276542.png,./sample/labels\1623378764-469276542.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378776-596937302,./sample/images\1623378776-596937302.png,./sample/labels\1623378776-596937302.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378794-019153298,./sample/images\1623378794-019153298.png,./sample/labels\1623378794-019153298.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378800-984584345,./sample/images\1623378800-984584345.png,./sample/labels\1623378800-984584345.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1623378801-520712893,./sample/images\1623378801-520712893.png,./sample/labels\1623378801-520712893.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378813-513656426,./sample/images\1623378813-513656426.png,./sample/labels\1623378813-513656426.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378826-444858327,./sample/images\1623378826-444858327.png,./sample/labels\1623378826-444858327.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378833-747814078,./sample/images\1623378833-747814078.png,./sample/labels\1623378833-747814078.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1623378839-844999820,./sample/images\1623378839-844999820.png,./sample/labels\1623378839-844999820.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378852-440969803,./sample/images\1623378852-440969803.png,./sample/labels\1623378852-440969803.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1623378867-518044590,./sample/images\1623378867-518044590.png,./sample/labels\1623378867-518044590.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378877-968085045,./sample/images\1623378877-968085045.png,./sample/labels\1623378877-968085045.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378894-316278738,./sample/images\1623378894-316278738.png,./sample/labels\1623378894-316278738.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378907-180581297,./sample/images\1623378907-180581297.png,./sample/labels\1623378907-180581297.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378923-059471988,./sample/images\1623378923-059471988.png,./sample/labels\1623378923-059471988.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378936-660588483,./sample/images\1623378936-660588483.png,./sample/labels\1623378936-660588483.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378953-745591695,./sample/images\1623378953-745591695.png,./sample/labels\1623378953-745591695.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378962-858839082,./sample/images\1623378962-858839082.png,./sample/labels\1623378962-858839082.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1623378970-897724085,./sample/images\1623378970-897724085.png,./sample/labels\1623378970-897724085.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1623378988-723180549,./sample/images\1623378988-723180549.png,./sample/labels\1623378988-723180549.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
